STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,mot_nrg,Motor energy,engine,Engine capacity of vehicle,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,FR,France,2019,,1881603,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,FR,France,2020,,1820662,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,FR,France,2021,,1756008,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,FR,France,2022,,1680666,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,FR,France,2023,,1616434,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,FR,France,2024,,1551733,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,GE,Georgia,2017,,53194,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,GE,Georgia,2018,,64311,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,GE,Georgia,2019,,75939,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,GE,Georgia,2020,,97631,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,GE,Georgia,2021,,101617,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,GE,Georgia,2022,,110830,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,GE,Georgia,2023,,118795,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,GE,Georgia,2024,,127513,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HR,Croatia,2015,,91895,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HR,Croatia,2016,,97576,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HR,Croatia,2017,,100444,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HR,Croatia,2018,,105260,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HR,Croatia,2019,,109034,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HR,Croatia,2020,,110311,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HR,Croatia,2021,,112765,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HR,Croatia,2022,,114210,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HR,Croatia,2023,,116186,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HR,Croatia,2024,,118503,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HU,Hungary,2015,,179689,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HU,Hungary,2016,,197032,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HU,Hungary,2017,,215689,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HU,Hungary,2018,,233796,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HU,Hungary,2019,,250310,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HU,Hungary,2020,,259544,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HU,Hungary,2021,,266576,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HU,Hungary,2022,,271216,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HU,Hungary,2023,,275028,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,HU,Hungary,2024,,288092,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IE,Ireland,2015,,104960,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IE,Ireland,2016,,107730,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IE,Ireland,2017,,113530,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IE,Ireland,2018,,118500,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IE,Ireland,2019,,125020,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IE,Ireland,2020,,126830,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IE,Ireland,2021,,125110,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IE,Ireland,2022,,121500,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IE,Ireland,2023,,120250,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IT,Italy,2015,,2094505,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IT,Italy,2016,,2083342,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IT,Italy,2017,,2078628,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IT,Italy,2018,,2062025,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IT,Italy,2019,,2024191,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IT,Italy,2020,,1967671,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IT,Italy,2021,,1967671,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IT,Italy,2022,,7046033,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IT,Italy,2023,,1858625,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,IT,Italy,2024,,1858625,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LI,Liechtenstein,2015,,3575,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LI,Liechtenstein,2016,,3725,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LI,Liechtenstein,2017,,3891,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LI,Liechtenstein,2018,,3836,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LI,Liechtenstein,2019,,3800,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LI,Liechtenstein,2020,,3660,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LI,Liechtenstein,2021,,3509,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LI,Liechtenstein,2022,,3384,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LI,Liechtenstein,2023,,3247,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LI,Liechtenstein,2024,,3052,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LT,Lithuania,2022,,364417,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LT,Lithuania,2023,,362954,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LT,Lithuania,2024,,361096,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LU,Luxembourg,2017,,57899,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LU,Luxembourg,2018,,56305,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LU,Luxembourg,2019,,53766,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LU,Luxembourg,2020,,50231,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LU,Luxembourg,2021,,46552,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LU,Luxembourg,2022,,42381,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LU,Luxembourg,2023,,39099,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LU,Luxembourg,2024,,36017,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LV,Latvia,2015,,126551,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LV,Latvia,2016,,136241,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LV,Latvia,2017,,150653,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LV,Latvia,2018,,163114,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LV,Latvia,2019,,175024,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LV,Latvia,2020,,183908,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LV,Latvia,2021,,194175,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LV,Latvia,2022,,198663,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LV,Latvia,2023,,202067,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,LV,Latvia,2024,,202673,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MD,Moldova,2015,,31564,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MD,Moldova,2016,,33203,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MD,Moldova,2017,,40840,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MD,Moldova,2018,,43519,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MD,Moldova,2019,,45972,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MD,Moldova,2020,,48038,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MD,Moldova,2021,,51495,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MD,Moldova,2022,,53451,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MD,Moldova,2023,,58414,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MD,Moldova,2024,,62504,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,ME,Montenegro,2016,,17754,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,ME,Montenegro,2017,,19012,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,ME,Montenegro,2018,,20589,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,ME,Montenegro,2019,,21644,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,ME,Montenegro,2020,,20356,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,ME,Montenegro,2021,,21954,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,ME,Montenegro,2022,,22493,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,ME,Montenegro,2023,,23982,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,ME,Montenegro,2024,,39806,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MT,Malta,2015,,11891,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MT,Malta,2016,,12526,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MT,Malta,2017,,13263,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MT,Malta,2018,,13947,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MT,Malta,2019,,14766,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MT,Malta,2020,,15109,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MT,Malta,2021,,15319,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MT,Malta,2022,,15289,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,DIE,Diesel,CC_GE2000,2 000 cm³ or over,MT,Malta,2023,,15222,,,,,
