STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,REF_AREA,Zone de référence,SECTOR,Secteur institutionnel,COUNTERPART_SECTOR,Secteur institutionnel de contrepartie,TRANSACTION,Transaction,INSTR_ASSET,Instruments financiers et actifs non financiers,ACTIVITY,Activité économique,EXPENDITURE,Dépense,UNIT_MEASURE,Unité de mesure,PRICE_BASE,Type de prix,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Identifiant de tableau,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,REF_YEAR_PRICE,Prix ​​année de référence,CONF_STATUS,Statut de confidentialité,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2003,,36276.193559,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,ISR,Israël,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2003,,24244.022525,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,ITA,Italie,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2003,,29249.176509,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,KOR,Corée,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2003,,22919.89965,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,LVA,Lettonie,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2003,,10192.653944,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,LTU,Lituanie,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2003,,11659.867608,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,DEU,Allemagne,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1972,,4709.445392,,,,F,Libre (libre pour publication),1,One,E,Valeur estimée,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,GRC,Grèce,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1972,,3935.969612,,,,F,Libre (libre pour publication),1,One,E,Valeur estimée,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,ISL,Islande,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1972,,5122.183162,,,,F,Libre (libre pour publication),1,One,E,Valeur estimée,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1972,,2896.493037,,,,F,Libre (libre pour publication),1,One,E,Valeur estimée,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,ITA,Italie,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1972,,4169.270065,,,,F,Libre (libre pour publication),1,One,E,Valeur estimée,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,LUX,Luxembourg,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1972,,6437.309439,,,,F,Libre (libre pour publication),1,One,E,Valeur estimée,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,MEX,Mexique,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1972,,2257.592493,,,,F,Libre (libre pour publication),1,One,E,Valeur estimée,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,NLD,Pays-Bas,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1972,,5071.841889,,,,F,Libre (libre pour publication),1,One,E,Valeur estimée,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,PRT,Portugal,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,1972,,2650.434467,,,,F,Libre (libre pour publication),1,One,E,Valeur estimée,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,EST,Estonie,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,19288.534694,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,FIN,Finlande,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,34440.160351,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,FRA,France,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,32540.301896,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,DEU,Allemagne,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,35256.416836,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,GRC,Grèce,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,28076.03072,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,HUN,Hongrie,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,18361.996359,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,IRL,Irlande,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,44261.687182,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,ISR,Israël,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,25911.442347,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,ITA,Italie,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,32453.612053,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,KOR,Corée,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,27972.553371,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,LVA,Lettonie,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,14178.056827,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,LTU,Lituanie,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,15522.374208,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,MEX,Mexique,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,14663.955224,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,NLD,Pays-Bas,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,41208.323426,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,NZL,Nouvelle-Zélande,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,27652.229909,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,NOR,Norvège,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,54353.805227,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,POL,Pologne,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,15208.463176,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,PRT,Portugal,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,24677.296374,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,SVK,République slovaque,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,18843.08013,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,SVN,Slovénie,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,25558.568581,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,ESP,Espagne,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,30774.252891,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,SWE,Suède,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,37660.109595,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,GBR,Royaume-Uni,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2006,,34881.323244,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,AUS,Australie,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2007,,39775.93811,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,AUT,Autriche,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2007,,39193.789618,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,BEL,Belgique,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2007,,36798.208635,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_HCPC(2.0),"PIB et consommation, annuel, par tête, $ É-U, prix courants, PPA courantes",I,A,Annuelle,CAN,Canada,S1,Economie totale,S1,Economie totale,B1GQ_POP,"Produit intérieur brut, par tête",_Z,Non applicable,_Z,Non applicable,_Z,Non-applicable,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",V,Prix courants,N,Données non transformées,T0102,Tableau 0102 - PIB selon l'approche de la dépense,2007,,39572.940444,,,,F,Libre (libre pour publication),1,One,A,Valeur normale,0,Units,_Z,N'est pas applicable
